timestamp,location_name,temperature_current,humidity,rainfall,disease_risk,disease_name,pathogen,condition_match_score,risk_category
2026-08-11 09:00:00,Kandy,21.17,74.83,0.13,19.18,Grey Blight,Pestalotiopsis spp.,0.993,High
2026-08-11 10:00:00,Kandy,22.56,75.88,0.0,18.38,Grey Blight,Pestalotiopsis spp.,1.0,High
2026-08-11 11:00:00,Kandy,21.96,69.8,0.0,11.22,Grey Blight,Pestalotiopsis spp.,0.792,Moderate
2026-08-11 12:00:00,Kandy,19.74,67.47,0.12,7.82,Grey Blight (dormant/low risk),Pestalotiopsis spp.,0.688,Low
2026-08-11 13:00:00,Kandy,22.74,69.22,0.0,14.47,Grey Blight,Pestalotiopsis spp.,0.769,Moderate
2026-08-11 14:00:00,Kandy,22.63,63.64,0.6,14.41,Grey Blight,Pestalotiopsis spp.,0.546,Moderate
2026-08-11 15:00:00,Kandy,24.13,64.89,0.0,5.56,Grey Blight (dormant/low risk),Pestalotiopsis spp.,0.596,Low
2026-08-11 16:00:00,Kandy,24.15,59.29,1.23,15.1,Grey Blight,Pestalotiopsis spp.,0.4,Moderate
2026-08-11 17:00:00,Kandy,23.29,66.0,0.0,12.95,Grey Blight,Pestalotiopsis spp.,0.64,Moderate
2026-08-11 18:00:00,Kandy,25.61,74.11,0.0,17.4,Grey Blight,Pestalotiopsis spp.,0.94,High
2026-08-11 19:00:00,Kandy,23.51,72.18,0.0,9.91,Grey Blight (dormant/low risk),Pestalotiopsis spp.,0.887,Low
2026-08-11 20:00:00,Kandy,24.86,64.99,0.0,17.38,Grey Blight,Pestalotiopsis spp.,0.6,High
2026-08-11 21:00:00,Kandy,24.28,68.53,0.0,9.09,Grey Blight (dormant/low risk),Pestalotiopsis spp.,0.741,Low
2026-08-11 22:00:00,Kandy,21.24,75.54,0.54,15.82,Grey Blight,Pestalotiopsis spp.,1.0,High
2026-08-11 23:00:00,Kandy,24.16,67.5,0.0,15.33,Grey Blight,Pestalotiopsis spp.,0.7,Moderate
2026-08-11 00:00:00,Ratnapura,29.25,69.49,0.0,14.73,Brown Blight,Colletotrichum / Glomerella spp.,0.58,Moderate
2026-08-11 01:00:00,Ratnapura,32.11,70.08,2.32,11.21,Brown Blight,Colletotrichum / Glomerella spp.,0.519,Moderate
2026-08-11 02:00:00,Ratnapura,29.01,70.84,0.0,12.19,Brown Blight,Colletotrichum / Glomerella spp.,0.634,Moderate
2026-08-11 03:00:00,Ratnapura,23.63,83.76,0.53,16.42,Brown Blight,Colletotrichum / Glomerella spp.,0.945,High
2026-08-11 04:00:00,Ratnapura,29.23,81.94,0.0,7.15,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,1.0,Low
2026-08-11 05:00:00,Ratnapura,24.97,84.88,0.0,21.52,Brown Blight,Colletotrichum / Glomerella spp.,0.999,High
2026-08-11 06:00:00,Ratnapura,24.41,89.97,0.0,17.97,Brown Blight,Colletotrichum / Glomerella spp.,0.976,High
2026-08-11 07:00:00,Ratnapura,26.22,82.59,0.0,6.6,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,1.0,Low
2026-08-11 08:00:00,Ratnapura,23.67,89.95,0.0,22.81,Brown Blight,Colletotrichum / Glomerella spp.,0.947,High
2026-08-11 09:00:00,Ratnapura,29.0,66.21,0.0,10.41,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,0.448,Low
2026-08-11 10:00:00,Ratnapura,23.34,77.18,0.0,13.36,Brown Blight,Colletotrichum / Glomerella spp.,0.821,Moderate
2026-08-11 11:00:00,Ratnapura,28.05,75.29,0.0,15.03,Brown Blight,Colletotrichum / Glomerella spp.,0.812,Moderate
2026-08-11 12:00:00,Ratnapura,27.81,65.0,0.0,10.42,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,0.4,Low
2026-08-11 13:00:00,Ratnapura,28.65,69.75,0.0,7.75,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,0.59,Low
2026-08-11 14:00:00,Ratnapura,27.55,77.02,9.13,13.95,Brown Blight,Colletotrichum / Glomerella spp.,0.881,Moderate
2026-08-11 15:00:00,Ratnapura,29.64,73.66,4.28,14.19,Brown Blight,Colletotrichum / Glomerella spp.,0.746,Moderate
2026-08-11 16:00:00,Ratnapura,28.47,75.14,0.0,10.51,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,0.806,Low
2026-08-11 17:00:00,Ratnapura,29.29,82.94,2.96,14.35,Brown Blight,Colletotrichum / Glomerella spp.,1.0,Moderate
2026-08-11 18:00:00,Ratnapura,30.44,77.01,0.0,14.38,Brown Blight,Colletotrichum / Glomerella spp.,0.863,Moderate
2026-08-11 19:00:00,Ratnapura,30.17,81.11,0.0,7.11,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,0.993,Low
2026-08-11 20:00:00,Ratnapura,32.45,71.29,0.0,16.99,Brown Blight,Colletotrichum / Glomerella spp.,0.554,High
2026-08-11 21:00:00,Ratnapura,30.78,84.87,3.76,10.52,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,0.969,Low
2026-08-11 22:00:00,Ratnapura,31.25,72.89,0.0,10.92,Brown Blight,Colletotrichum / Glomerella spp.,0.666,Moderate
2026-08-11 23:00:00,Ratnapura,30.52,82.23,3.45,11.95,Brown Blight,Colletotrichum / Glomerella spp.,0.979,Moderate
2026-08-12 00:00:00,Nuwara Eliya,18.03,76.15,0.0,13.88,Blister Blight,Exobasidium vexans,0.846,Moderate
2026-08-12 01:00:00,Nuwara Eliya,15.84,76.49,0.0,15.46,Blister Blight,Exobasidium vexans,0.86,Moderate
2026-08-12 02:00:00,Nuwara Eliya,18.28,79.65,0.0,16.72,Blister Blight,Exobasidium vexans,0.986,High
2026-08-12 03:00:00,Nuwara Eliya,13.74,92.77,3.42,19.45,Blister Blight,Exobasidium vexans,0.95,High
2026-08-12 04:00:00,Nuwara Eliya,17.34,93.9,4.94,13.14,Blister Blight,Exobasidium vexans,1.0,Moderate
2026-08-12 05:00:00,Nuwara Eliya,11.34,95.0,3.85,13.61,Blister Blight,Exobasidium vexans,0.854,Moderate
2026-08-12 06:00:00,Nuwara Eliya,10.04,95.0,5.69,15.03,Blister Blight,Exobasidium vexans,0.802,Moderate
2026-08-12 07:00:00,Nuwara Eliya,14.17,91.87,0.0,18.06,Blister Blight,Exobasidium vexans,0.967,High
2026-08-12 08:00:00,Nuwara Eliya,10.0,93.8,0.42,15.76,Blister Blight,Exobasidium vexans,0.8,High
2026-08-12 09:00:00,Nuwara Eliya,15.78,80.57,0.0,8.32,Blister Blight (dormant/low risk),Exobasidium vexans,1.0,Low
2026-08-12 10:00:00,Nuwara Eliya,11.75,91.33,4.05,16.62,Blister Blight,Exobasidium vexans,0.87,High
2026-08-12 11:00:00,Nuwara Eliya,16.5,85.7,0.0,14.44,Blister Blight,Exobasidium vexans,1.0,Moderate
2026-08-12 12:00:00,Nuwara Eliya,14.89,72.29,0.0,12.34,Blister Blight,Exobasidium vexans,0.687,Moderate
2026-08-12 13:00:00,Nuwara Eliya,13.75,87.21,6.78,15.78,Blister Blight,Exobasidium vexans,0.95,High
2026-08-12 14:00:00,Nuwara Eliya,15.27,83.03,1.31,10.8,Blister Blight,Exobasidium vexans,1.0,Moderate
2026-08-12 15:00:00,Nuwara Eliya,16.31,72.01,0.0,16.05,Blister Blight,Exobasidium vexans,0.68,High
2026-08-12 16:00:00,Nuwara Eliya,18.67,70.85,0.0,8.7,Blister Blight (dormant/low risk),Exobasidium vexans,0.634,Low
2026-08-12 17:00:00,Nuwara Eliya,22.84,81.42,0.34,15.2,Blister Blight,Exobasidium vexans,1.0,Moderate
2026-08-12 18:00:00,Nuwara Eliya,18.81,82.34,0.79,13.71,Blister Blight,Exobasidium vexans,1.0,Moderate
2026-08-12 19:00:00,Nuwara Eliya,15.04,95.0,7.64,20.62,Blister Blight,Exobasidium vexans,1.0,High
2026-08-12 20:00:00,Nuwara Eliya,18.49,86.76,0.47,10.56,Blister Blight (dormant/low risk),Exobasidium vexans,1.0,Low
2026-08-12 21:00:00,Nuwara Eliya,20.16,76.84,0.0,15.03,Blister Blight,Exobasidium vexans,0.874,Moderate
2026-08-12 22:00:00,Nuwara Eliya,18.26,81.2,0.53,17.43,Blister Blight,Exobasidium vexans,1.0,High
2026-08-12 23:00:00,Nuwara Eliya,17.69,85.03,1.16,8.13,Blister Blight (dormant/low risk),Exobasidium vexans,1.0,Low
2026-08-12 00:00:00,Kandy,23.72,65.87,0.0,8.99,Grey Blight (dormant/low risk),Pestalotiopsis spp.,0.635,Low
2026-08-12 01:00:00,Kandy,21.98,67.84,0.0,10.65,Grey Blight (dormant/low risk),Pestalotiopsis spp.,0.714,Low
2026-08-12 02:00:00,Kandy,20.2,69.88,0.0,13.08,Grey Blight,Pestalotiopsis spp.,0.795,Moderate
2026-08-12 03:00:00,Kandy,24.74,72.87,0.0,11.84,Grey Blight,Pestalotiopsis spp.,0.915,Moderate
2026-08-12 04:00:00,Kandy,22.18,79.3,0.0,16.93,Grey Blight,Pestalotiopsis spp.,1.0,High
2026-08-12 05:00:00,Kandy,21.15,76.07,0.0,9.2,Grey Blight (dormant/low risk),Pestalotiopsis spp.,1.0,Low
2026-08-12 06:00:00,Kandy,20.39,81.93,0.0,8.36,Grey Blight (dormant/low risk),Pestalotiopsis spp.,1.0,Low
2026-08-12 07:00:00,Kandy,20.17,78.53,0.0,18.61,Grey Blight,Pestalotiopsis spp.,1.0,High
2026-08-12 08:00:00,Kandy,22.42,82.17,0.64,10.35,Grey Blight (dormant/low risk),Pestalotiopsis spp.,1.0,Low
2026-08-12 09:00:00,Kandy,22.92,71.93,0.0,14.93,Grey Blight,Pestalotiopsis spp.,0.877,Moderate
2026-08-12 10:00:00,Kandy,23.06,71.29,0.0,8.3,Grey Blight (dormant/low risk),Pestalotiopsis spp.,0.852,Low
2026-08-12 11:00:00,Kandy,19.77,80.26,1.22,14.01,Grey Blight,Pestalotiopsis spp.,0.991,Moderate
2026-08-12 12:00:00,Kandy,22.47,68.2,0.72,14.73,Grey Blight,Pestalotiopsis spp.,0.728,Moderate
2026-08-12 13:00:00,Kandy,24.28,62.43,0.0,13.93,Grey Blight,Pestalotiopsis spp.,0.497,Moderate
2026-08-12 14:00:00,Kandy,25.45,65.5,0.3,12.16,Grey Blight,Pestalotiopsis spp.,0.602,Moderate
2026-08-12 15:00:00,Kandy,26.58,59.32,1.1,6.56,Grey Blight (dormant/low risk),Pestalotiopsis spp.,0.337,Low
2026-08-12 16:00:00,Kandy,24.94,60.38,0.0,13.91,Grey Blight,Pestalotiopsis spp.,0.415,Moderate
2026-08-12 17:00:00,Kandy,25.84,71.92,1.84,11.75,Grey Blight,Pestalotiopsis spp.,0.843,Moderate
2026-08-12 18:00:00,Kandy,27.36,72.28,0.0,11.14,Grey Blight,Pestalotiopsis spp.,0.797,Moderate
2026-08-12 19:00:00,Kandy,27.87,71.53,0.0,8.87,Grey Blight (dormant/low risk),Pestalotiopsis spp.,0.746,Low
2026-08-12 20:00:00,Kandy,23.91,64.83,0.0,15.83,Grey Blight,Pestalotiopsis spp.,0.593,High
2026-08-12 21:00:00,Kandy,23.04,65.29,0.0,14.28,Grey Blight,Pestalotiopsis spp.,0.612,Moderate
2026-08-12 22:00:00,Kandy,25.44,72.45,0.0,13.41,Grey Blight,Pestalotiopsis spp.,0.88,Moderate
2026-08-12 23:00:00,Kandy,21.84,71.92,0.0,11.79,Grey Blight,Pestalotiopsis spp.,0.877,Moderate
2026-08-12 00:00:00,Ratnapura,31.54,71.0,0.0,13.82,Brown Blight,Colletotrichum / Glomerella spp.,0.578,Moderate
2026-08-12 01:00:00,Ratnapura,29.51,78.94,0.95,14.0,Brown Blight,Colletotrichum / Glomerella spp.,0.958,Moderate
2026-08-12 02:00:00,Ratnapura,26.81,81.27,0.0,12.82,Brown Blight,Colletotrichum / Glomerella spp.,1.0,Moderate
2026-08-12 03:00:00,Ratnapura,28.04,71.5,0.0,11.19,Brown Blight,Colletotrichum / Glomerella spp.,0.66,Moderate
2026-08-12 04:00:00,Ratnapura,23.93,80.8,0.0,14.1,Brown Blight,Colletotrichum / Glomerella spp.,0.957,Moderate
2026-08-12 05:00:00,Ratnapura,24.2,83.73,0.0,14.11,Brown Blight,Colletotrichum / Glomerella spp.,0.968,Moderate
2026-08-12 06:00:00,Ratnapura,26.75,84.03,0.0,9.81,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,1.0,Low
2026-08-12 07:00:00,Ratnapura,24.96,87.52,0.0,11.44,Brown Blight,Colletotrichum / Glomerella spp.,0.998,Moderate
2026-08-12 08:00:00,Ratnapura,22.0,98.0,4.94,19.24,Brown Blight,Colletotrichum / Glomerella spp.,0.88,High
2026-08-12 09:00:00,Ratnapura,26.43,77.5,0.0,12.57,Brown Blight,Colletotrichum / Glomerella spp.,0.9,Moderate
2026-08-12 10:00:00,Ratnapura,28.67,70.03,0.0,7.76,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,0.601,Low
2026-08-12 11:00:00,Ratnapura,25.88,73.9,0.0,10.97,Brown Blight,Colletotrichum / Glomerella spp.,0.756,Moderate
2026-08-12 12:00:00,Ratnapura,27.55,78.96,4.13,12.88,Brown Blight,Colletotrichum / Glomerella spp.,0.958,Moderate
2026-08-12 13:00:00,Ratnapura,27.2,69.06,0.0,5.94,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,0.562,Low
2026-08-12 14:00:00,Ratnapura,28.31,69.43,0.0,8.0,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,0.577,Low
2026-08-12 15:00:00,Ratnapura,29.72,65.0,1.84,15.16,Brown Blight,Colletotrichum / Glomerella spp.,0.4,Moderate
2026-08-12 16:00:00,Ratnapura,31.51,66.43,0.0,7.42,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,0.397,Low
2026-08-12 17:00:00,Ratnapura,29.9,77.09,4.04,11.78,Brown Blight,Colletotrichum / Glomerella spp.,0.884,Moderate
2026-08-12 18:00:00,Ratnapura,33.7,76.69,0.0,12.26,Brown Blight,Colletotrichum / Glomerella spp.,0.72,Moderate
2026-08-12 19:00:00,Ratnapura,28.93,75.69,1.67,16.01,Brown Blight,Colletotrichum / Glomerella spp.,0.828,High
2026-08-12 20:00:00,Ratnapura,31.85,77.04,1.75,12.47,Brown Blight,Colletotrichum / Glomerella spp.,0.808,Moderate
2026-08-12 21:00:00,Ratnapura,29.4,74.77,0.0,10.2,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,0.791,Low
2026-08-12 22:00:00,Ratnapura,30.69,65.0,0.0,12.26,Brown Blight,Colletotrichum / Glomerella spp.,0.372,Moderate
2026-08-12 23:00:00,Ratnapura,33.07,70.06,0.0,16.67,Brown Blight,Colletotrichum / Glomerella spp.,0.48,High
2026-08-13 00:00:00,Nuwara Eliya,16.21,80.9,0.0,12.8,Blister Blight,Exobasidium vexans,1.0,Moderate
2026-08-13 01:00:00,Nuwara Eliya,18.1,81.25,0.0,9.19,Blister Blight (dormant/low risk),Exobasidium vexans,1.0,Low
2026-08-13 02:00:00,Nuwara Eliya,14.92,84.23,0.0,13.99,Blister Blight,Exobasidium vexans,0.997,Moderate
2026-08-13 03:00:00,Nuwara Eliya,13.79,93.77,2.96,21.06,Blister Blight,Exobasidium vexans,0.952,High
2026-08-13 04:00:00,Nuwara Eliya,14.45,91.06,0.0,17.88,Blister Blight,Exobasidium vexans,0.978,High
2026-08-13 05:00:00,Nuwara Eliya,15.41,87.52,0.0,13.28,Blister Blight,Exobasidium vexans,1.0,Moderate
2026-08-13 06:00:00,Nuwara Eliya,14.58,95.0,4.34,15.31,Blister Blight,Exobasidium vexans,0.983,Moderate
2026-08-13 07:00:00,Nuwara Eliya,12.86,95.0,2.64,14.54,Blister Blight,Exobasidium vexans,0.914,Moderate
2026-08-13 08:00:00,Nuwara Eliya,10.23,95.0,1.62,17.4,Blister Blight,Exobasidium vexans,0.809,High
2026-08-13 09:00:00,Nuwara Eliya,11.82,95.0,3.26,21.48,Blister Blight,Exobasidium vexans,0.873,High
2026-08-13 10:00:00,Nuwara Eliya,13.27,84.41,0.61,15.76,Blister Blight,Exobasidium vexans,0.931,High
2026-08-13 11:00:00,Nuwara Eliya,15.22,79.67,0.0,19.12,Blister Blight,Exobasidium vexans,0.987,High
2026-08-13 12:00:00,Nuwara Eliya,11.98,73.69,0.0,7.14,Blister Blight (dormant/low risk),Exobasidium vexans,0.627,Low
2026-08-13 13:00:00,Nuwara Eliya,15.4,76.83,1.7,10.43,Blister Blight (dormant/low risk),Exobasidium vexans,0.873,Low
2026-08-13 14:00:00,Nuwara Eliya,18.39,72.73,0.0,11.96,Blister Blight,Exobasidium vexans,0.709,Moderate
2026-08-13 15:00:00,Nuwara Eliya,13.78,73.09,0.0,12.35,Blister Blight,Exobasidium vexans,0.675,Moderate
2026-08-13 16:00:00,Nuwara Eliya,16.36,77.19,3.06,13.69,Blister Blight,Exobasidium vexans,0.888,Moderate
2026-08-13 17:00:00,Nuwara Eliya,15.94,94.08,4.85,15.44,Blister Blight,Exobasidium vexans,1.0,Moderate
2026-08-13 18:00:00,Nuwara Eliya,18.38,78.3,0.0,12.11,Blister Blight,Exobasidium vexans,0.932,Moderate
2026-08-13 19:00:00,Nuwara Eliya,20.42,86.58,3.95,15.82,Blister Blight,Exobasidium vexans,1.0,High
2026-08-13 20:00:00,Nuwara Eliya,21.74,80.55,0.0,14.17,Blister Blight,Exobasidium vexans,1.0,Moderate
2026-08-13 21:00:00,Nuwara Eliya,15.57,83.58,2.44,16.55,Blister Blight,Exobasidium vexans,1.0,High
2026-08-13 22:00:00,Nuwara Eliya,17.05,81.21,0.81,16.65,Blister Blight,Exobasidium vexans,1.0,High
2026-08-13 23:00:00,Nuwara Eliya,20.91,76.31,0.0,10.69,Blister Blight (dormant/low risk),Exobasidium vexans,0.852,Low
2026-08-13 00:00:00,Kandy,21.22,62.06,0.0,12.05,Grey Blight,Pestalotiopsis spp.,0.482,Moderate
2026-08-13 01:00:00,Kandy,20.14,75.21,0.0,13.39,Grey Blight,Pestalotiopsis spp.,1.0,Moderate
2026-08-13 02:00:00,Kandy,23.93,70.19,0.0,10.1,Grey Blight (dormant/low risk),Pestalotiopsis spp.,0.808,Low
2026-08-13 03:00:00,Kandy,24.27,76.84,0.0,15.23,Grey Blight,Pestalotiopsis spp.,1.0,Moderate
2026-08-13 04:00:00,Kandy,20.55,81.69,0.33,15.72,Grey Blight,Pestalotiopsis spp.,1.0,High
2026-08-13 05:00:00,Kandy,20.58,85.2,1.77,13.1,Grey Blight,Pestalotiopsis spp.,1.0,Moderate
2026-08-13 06:00:00,Kandy,21.33,76.97,0.0,18.38,Grey Blight,Pestalotiopsis spp.,1.0,High
2026-08-13 07:00:00,Kandy,18.27,83.96,0.48,12.77,Grey Blight,Pestalotiopsis spp.,0.931,Moderate
2026-08-13 08:00:00,Kandy,19.62,82.79,0.0,13.91,Grey Blight,Pestalotiopsis spp.,0.985,Moderate
2026-08-13 09:00:00,Kandy,18.53,78.12,0.02,16.71,Grey Blight,Pestalotiopsis spp.,0.941,High
2026-08-13 10:00:00,Kandy,21.18,77.65,0.93,16.52,Grey Blight,Pestalotiopsis spp.,1.0,High
2026-08-13 11:00:00,Kandy,20.35,72.78,0.42,16.58,Grey Blight,Pestalotiopsis spp.,0.911,High
2026-08-13 12:00:00,Kandy,19.62,71.04,0.0,9.79,Grey Blight (dormant/low risk),Pestalotiopsis spp.,0.826,Low
2026-08-13 13:00:00,Kandy,22.23,64.99,0.0,6.53,Grey Blight (dormant/low risk),Pestalotiopsis spp.,0.6,Low
2026-08-13 14:00:00,Kandy,26.35,75.09,6.08,7.35,Grey Blight (dormant/low risk),Pestalotiopsis spp.,0.946,Low
2026-08-13 15:00:00,Kandy,20.9,63.09,0.0,11.87,Grey Blight,Pestalotiopsis spp.,0.524,Moderate
2026-08-13 16:00:00,Kandy,24.84,61.73,0.0,18.03,Grey Blight,Pestalotiopsis spp.,0.469,High
2026-08-13 17:00:00,Kandy,28.39,57.33,0.15,14.16,Grey Blight,Pestalotiopsis spp.,0.264,Moderate
2026-08-13 18:00:00,Kandy,25.13,74.9,0.0,12.98,Grey Blight,Pestalotiopsis spp.,0.991,Moderate
2026-08-13 19:00:00,Kandy,25.68,70.98,0.0,17.27,Grey Blight,Pestalotiopsis spp.,0.812,High
2026-08-13 20:00:00,Kandy,28.62,67.88,0.42,15.27,Grey Blight,Pestalotiopsis spp.,0.57,Moderate
2026-08-13 21:00:00,Kandy,24.9,77.81,3.29,12.07,Grey Blight,Pestalotiopsis spp.,1.0,Moderate
2026-08-13 22:00:00,Kandy,28.68,65.63,0.0,8.71,Grey Blight (dormant/low risk),Pestalotiopsis spp.,0.478,Low
2026-08-13 23:00:00,Kandy,25.26,70.55,0.0,15.77,Grey Blight,Pestalotiopsis spp.,0.812,High
2026-08-13 00:00:00,Ratnapura,30.17,79.21,0.0,16.76,Brown Blight,Colletotrichum / Glomerella spp.,0.962,High
2026-08-13 01:00:00,Ratnapura,31.1,78.01,0.03,16.06,Brown Blight,Colletotrichum / Glomerella spp.,0.876,High
2026-08-13 02:00:00,Ratnapura,27.2,74.5,0.0,12.59,Brown Blight,Colletotrichum / Glomerella spp.,0.78,Moderate
2026-08-13 03:00:00,Ratnapura,29.89,70.55,2.5,14.22,Brown Blight,Colletotrichum / Glomerella spp.,0.622,Moderate
2026-08-13 04:00:00,Ratnapura,23.76,82.82,0.0,15.2,Brown Blight,Colletotrichum / Glomerella spp.,0.95,Moderate
2026-08-13 05:00:00,Ratnapura,25.77,88.5,0.0,20.56,Brown Blight,Colletotrichum / Glomerella spp.,1.0,High
2026-08-13 06:00:00,Ratnapura,27.76,76.8,0.0,8.63,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,0.872,Low
2026-08-13 07:00:00,Ratnapura,23.88,86.55,4.84,15.36,Brown Blight,Colletotrichum / Glomerella spp.,0.955,Moderate
2026-08-13 08:00:00,Ratnapura,24.34,87.62,0.0,15.13,Brown Blight,Colletotrichum / Glomerella spp.,0.974,Moderate
2026-08-13 09:00:00,Ratnapura,27.1,77.49,2.46,14.06,Brown Blight,Colletotrichum / Glomerella spp.,0.9,Moderate
2026-08-13 10:00:00,Ratnapura,25.06,71.77,0.0,8.04,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,0.671,Low
2026-08-13 11:00:00,Ratnapura,26.41,74.12,1.94,7.4,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,0.765,Low
2026-08-13 12:00:00,Ratnapura,23.43,71.39,0.0,9.15,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,0.593,Low
2026-08-13 13:00:00,Ratnapura,28.1,65.0,0.0,16.45,Brown Blight,Colletotrichum / Glomerella spp.,0.4,High
2026-08-13 14:00:00,Ratnapura,27.39,67.82,0.0,8.66,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,0.513,Low
2026-08-13 15:00:00,Ratnapura,27.13,70.25,0.0,8.03,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,0.61,Low
2026-08-13 16:00:00,Ratnapura,30.39,65.0,0.0,13.16,Brown Blight,Colletotrichum / Glomerella spp.,0.384,Moderate
2026-08-13 17:00:00,Ratnapura,29.42,72.14,0.0,18.09,Brown Blight,Colletotrichum / Glomerella spp.,0.686,High
2026-08-13 18:00:00,Ratnapura,29.16,78.4,0.0,13.26,Brown Blight,Colletotrichum / Glomerella spp.,0.936,Moderate
2026-08-13 19:00:00,Ratnapura,31.12,83.12,2.02,6.43,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,0.955,Low
2026-08-13 20:00:00,Ratnapura,29.06,73.86,3.25,13.1,Brown Blight,Colletotrichum / Glomerella spp.,0.754,Moderate
2026-08-13 21:00:00,Ratnapura,31.65,73.89,0.0,7.24,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,0.69,Low
2026-08-13 22:00:00,Ratnapura,26.6,74.09,0.0,8.73,Brown Blight (dormant/low risk),Colletotrichum / Glomerella spp.,0.764,Low
2026-08-13 23:00:00,Ratnapura,29.17,85.58,4.5,12.3,Brown Blight,Colletotrichum / Glomerella spp.,1.0,Moderate
2026-08-14 00:00:00,Nuwara Eliya,14.67,82.79,0.77,12.85,Blister Blight,Exobasidium vexans,0.987,Moderate
2026-08-14 01:00:00,Nuwara Eliya,13.89,87.97,0.0,10.06,Blister Blight (dormant/low risk),Exobasidium vexans,0.956,Low
2026-08-14 02:00:00,Nuwara Eliya,17.28,77.29,0.11,12.81,Blister Blight,Exobasidium vexans,0.892,Moderate
2026-08-14 03:00:00,Nuwara Eliya,16.67,84.88,0.0,15.47,Blister Blight,Exobasidium vexans,1.0,Moderate
2026-08-14 04:00:00,Nuwara Eliya,14.92,86.38,0.86,17.48,Blister Blight,Exobasidium vexans,0.997,High
2026-08-14 05:00:00,Nuwara Eliya,13.74,95.0,3.07,22.67,Blister Blight,Exobasidium vexans,0.95,High
2026-08-14 06:00:00,Nuwara Eliya,10.44,95.0,0.0,15.01,Blister Blight,Exobasidium vexans,0.818,Moderate
2026-08-14 07:00:00,Nuwara Eliya,11.56,85.04,0.0,14.0,Blister Blight,Exobasidium vexans,0.862,Moderate
2026-08-14 08:00:00,Nuwara Eliya,10.0,95.0,4.53,21.43,Blister Blight,Exobasidium vexans,0.8,High
2026-08-14 09:00:00,Nuwara Eliya,10.0,94.28,2.05,11.69,Blister Blight,Exobasidium vexans,0.8,Moderate
2026-08-14 10:00:00,Nuwara Eliya,13.78,82.87,0.0,8.25,Blister Blight (dormant/low risk),Exobasidium vexans,0.951,Low
2026-08-14 11:00:00,Nuwara Eliya,15.5,83.56,0.0,9.64,Blister Blight (dormant/low risk),Exobasidium vexans,1.0,Low
2026-08-14 12:00:00,Nuwara Eliya,15.13,78.44,0.0,13.28,Blister Blight,Exobasidium vexans,0.938,Moderate
2026-08-14 13:00:00,Nuwara Eliya,16.09,70.07,0.0,14.59,Blister Blight,Exobasidium vexans,0.603,Moderate
2026-08-14 14:00:00,Nuwara Eliya,16.86,84.5,5.26,13.87,Blister Blight,Exobasidium vexans,1.0,Moderate
2026-08-14 15:00:00,Nuwara Eliya,13.49,85.59,5.38,15.37,Blister Blight,Exobasidium vexans,0.94,Moderate
2026-08-14 16:00:00,Nuwara Eliya,19.22,73.08,0.17,13.72,Blister Blight,Exobasidium vexans,0.723,Moderate
2026-08-14 17:00:00,Nuwara Eliya,18.7,83.96,0.0,16.75,Blister Blight,Exobasidium vexans,1.0,High
2026-08-14 18:00:00,Nuwara Eliya,19.29,77.6,0.0,12.2,Blister Blight,Exobasidium vexans,0.904,Moderate
2026-08-14 19:00:00,Nuwara Eliya,16.2,91.25,0.0,15.67,Blister Blight,Exobasidium vexans,1.0,Moderate
2026-08-14 20:00:00,Nuwara Eliya,14.17,87.47,2.3,16.41,Blister Blight,Exobasidium vexans,0.967,High
2026-08-14 21:00:00,Nuwara Eliya,19.17,94.54,4.88,11.03,Blister Blight,Exobasidium vexans,1.0,Moderate
2026-08-14 22:00:00,Nuwara Eliya,14.97,90.39,1.22,15.19,Blister Blight,Exobasidium vexans,0.999,Moderate
2026-08-14 23:00:00,Nuwara Eliya,17.95,94.05,6.68,18.49,Blister Blight,Exobasidium vexans,1.0,High
2026-08-14 00:00:00,Kandy,22.52,73.97,0.0,14.21,Grey Blight,Pestalotiopsis spp.,0.959,Moderate
2026-08-14 01:00:00,Kandy,22.57,61.63,0.0,10.87,Grey Blight,Pestalotiopsis spp.,0.465,Moderate
